run,t0,t1,vSet1,vSet2,vSet3,vSetMin1,vSetMin2,vSetMin3,vSetMax1,vSetMax2,vSetMax3,td1,td2,td3,td,tdCalc1,tdCalc2,tdCalc3,tdCalc,vCalib1,vCalib2,vCalib3,vCalib
1171,6/20/17 15:02,6/20/17 15:45,3,4,7,3,4,7,3,4,7,28.61210526,41.8325641,41.38813953,111.8328089,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1172,6/20/17 15:53,6/20/17 16:34,2.999858983,4,7,2.99,4,7,3,4,7,28.60297297,41.85111111,42.19868421,112.6527683,20.53505896,0,0,20.53505896,30.65057426,45.93530617,48.98633884,125.5722193
1173,6/20/17 16:42,6/20/17 16:50,3,4,7,3,4,7,3,4,7,28.79,41.04,41.76857143,111.5985714,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1174,6/20/17 16:51,6/20/17 18:13,3,4,7,3,4,7,3,4,7,28.34657143,41.43608696,41.64938272,111.4320411,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1175,6/20/17 18:15,6/20/17 22:10,3,4,7,3,4,7,3,4,7,28.56369748,41.75062222,42.02364078,112.3379605,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1176,6/20/17 22:11,6/20/17 22:12,3,4,7,3,4,7,3,4,7,27.5,39.75,38.24,105.49,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1177,6/20/17 22:12,6/20/17 22:32,3,4,7,3,4,7,3,4,7,28.47466667,42.32133333,41.52318182,112.3191818,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1178,6/20/17 22:32,6/20/17 22:34,3,4,7,3,4,7,3,4,7,27.71,39.96,42.11,109.78,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1179,6/20/17 22:34,6/20/17 22:59,3,4,7,3,4,7,3,4,7,28.516,41.106,42.2525,111.8745,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1180,6/20/17 22:59,6/20/17 23:13,3,4,7,3,4,7,3,4,7,28.614,41.67933333,42.22230769,112.515641,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1181,6/20/17 23:22,6/20/17 23:23,3,4,7,3,4,7,3,4,7,29,42.32,42.32,113.64,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1182,6/20/17 23:23,6/20/17 23:24,3,4,7,3,4,7,3,4,7,29,42.32,42.11,113.43,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1183,6/20/17 23:25,6/20/17 23:26,3,4,7,3,4,7,3,4,7,27.93,39.32,37.38,104.63,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1184,6/20/17 23:26,6/20/17 23:29,3,4,7,3,4,7,3,4,7,27.93,39.32,37.38,104.63,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1185,6/20/17 23:44,6/20/17 23:58,3,4,7,3,4,7,3,4,7,28.60571429,41.19071429,41.95285714,111.7492857,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1186,6/21/17 0:06,6/21/17 2:36,3,4,7,3,4,7,3,4,7,28.55411348,41.79870504,42.13792308,112.4907416,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1187,6/21/17 2:40,6/21/17 3:36,3,4,7,3,4,7,3,4,7,28.63732143,41.27057692,41.57735849,111.4852568,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.98633884,125.573083
1188,6/21/17 3:50,6/21/17 4:26,3,4,6.8,3,4,6.8,3,4,6.8,28.51567568,41.34444444,41.48257143,111.3426915,20.53505896,0,0,20.53505896,30.65143797,45.93530617,48.59604778,125.1827919
1189,6/21/17 4:33,6/21/17 5:53,3,4,6.5,3,4,6.5,3,4,6.5,28.59356164,41.86071429,41.35536232,111.8096382,20.53505896,0,0,20.53505896,30.65143797,45.93530617,47.95321542,124.5399596
1190,6/21/17 13:23,6/21/17 14:50,3.752936409,4.052890871,6.16931009,3.6,2.75,6,3.8,4.9,6.3,33.99235294,46.31341176,47.11964286,127.4254076,20.53505896,0,0,20.53505896,33.93674968,46.39901072,47.15173695,127.4874973
1191,6/21/17 14:50,6/21/17 15:00,3.928364849,4.2,6.3,3.9,4.2,6.3,4,4.2,6.3,35.083,47.718,46.838,129.639,20.53505896,0,0,20.53505896,34.33884767,47.67754797,47.48111168,129.4975073
1192,6/21/17 15:00,6/21/17 15:16,4,4.530300149,6.435689871,4,4.4,6.3,4,4.6,6.8,34.99,47.80285714,47.31357143,130.1064286,20.53505896,0,0,20.53505896,34.46561697,50.49369042,47.80545035,132.7647577
1193,6/21/17 15:16,6/21/17 15:43,4.231180931,4.591348233,6.987008649,4,3.5,6.9,4.4,5,7.1,23.06464286,40.26928571,48.35214286,111.6860714,20.53505896,0,0,20.53505896,34.73059345,51.00677082,48.96182709,134.6991914
1194,6/21/17 15:43,6/21/17 15:46,4.456002685,4.1,7.2,4.4,4.1,7.2,4.5,4.1,7.2,0,46.05,48.98333333,95.03333333,20.53505896,0,0,20.53505896,34.78350514,46.81020186,49.3502468,130.9439538
1195,6/21/17 16:00,6/21/17 16:07,4.764990634,5.047140085,7.422625918,4.7,5,7.4,4.8,5.1,7.5,0,46.5,49.22857143,95.72857143,20.53505896,0,0,20.53505896,34.54146234,54.77746043,49.72871739,139.0476402
1196,6/21/17 16:15,6/21/17 16:19,1.48,1.32,2.01,1.48,1.32,2.01,1.48,1.32,2.01,0,0,22.12666667,22.12666667,20.53505896,0,0,20.53505896,15.32595879,18.26728128,22.00005667,55.59329674
1197,6/21/17 16:28,6/21/17 16:56,1.48,1.32,2.01,1.48,1.32,2.01,1.48,1.32,2.01,8.34137931,16.52034483,22.23896552,47.10068966,20.53505896,0,0,20.53505896,15.32595879,18.26728128,22.00005667,55.59329674
1198,6/21/17 16:57,6/21/17 17:47,2.266298771,2.40826184,3.628769672,1.48,1.32,2.01,4.6,5.1,7,26.86245902,42.76457627,39.87612245,109.5031577,20.53505896,0,0,20.53505896,24.80537963,30.67608024,35.99921439,91.48067426
1199,6/21/17 17:53,6/21/17 17:54,4.2,3.04,7,4.2,3.04,7,4.2,3.04,7,36.09,41.46,49.2,126.75,20.53505896,0,0,20.53505896,34.70749663,37.07470241,48.98633884,120.7685379
1200,6/21/17 17:58,6/21/17 17:59,4.2,3.54,7,4.2,3.54,7,4.2,3.54,7,36.09,41.46,48.77,126.32,20.53505896,0,0,20.53505896,34.70749663,41.8023876,48.98633884,125.4962231
1201,6/21/17 18:00,6/21/17 18:00,4.2,3.54,7,4.2,3.54,7,4.2,3.54,7,35.88,41.89,48.77,126.54,20.53505896,0,0,20.53505896,34.70749663,41.8023876,48.98633884,125.4962231
1202,6/21/17 18:01,6/21/17 18:09,4.215015872,3.60274654,7,4.2,3.54,7,4.4,4.2,7,36.36,46.2175,48.77,131.3475,20.53505896,0,0,20.53505896,34.71910542,42.37744312,48.98633884,126.0828874
1203,6/21/17 18:10,6/21/17 18:11,4.3,4.4,7,4.3,4.4,7,4.3,4.4,7,36.09,48.77,48.98,133.84,20.53505896,0,0,20.53505896,34.76785927,49.39116683,48.98633884,133.1453649
1204,6/21/17 18:11,6/21/17 18:12,4.3,4.4,7,4.3,4.4,7,4.3,4.4,7,36.52,48.55,48.77,133.84,20.53505896,0,0,20.53505896,34.76785927,49.39116683,48.98633884,133.1453649
1205,6/21/17 18:13,6/21/17 18:15,4.3,4.4,7,4.3,4.4,7,4.3,4.4,7,36.52,49.41,48.77,134.7,20.53505896,0,0,20.53505896,34.76785927,49.39116683,48.98633884,133.1453649
1206,6/21/17 18:17,6/21/17 18:18,4.3,4.5,7,4.3,4.5,7,4.3,4.5,7,36.52,49.63,47.7,133.85,20.53505896,0,0,20.53505896,34.76785927,50.23822726,48.98633884,133.9924254
1207,6/21/17 18:19,6/21/17 18:20,4.3,4.5,7,4.3,4.5,7,4.3,4.5,7,36.52,49.63,49.41,135.56,20.53505896,0,0,20.53505896,34.76785927,50.23822726,48.98633884,133.9924254
1208,6/21/17 18:26,6/21/17 18:27,4.3,4.7,7,4.3,4.7,7,4.3,4.7,7,36.52,51.99,48.34,136.85,20.53505896,0,0,20.53505896,34.76785927,51.91481934,48.98633884,135.6690175
1209,6/21/17 18:28,6/21/17 18:29,4.3,4.9,7,4.3,4.9,7,4.3,4.9,7,36.52,53.93,48.55,139,20.53505896,0,0,20.53505896,34.76785927,53.57066532,48.98633884,137.3248634
1210,6/21/17 18:30,6/21/17 18:31,4.3,4.9,7,4.3,4.9,7,4.3,4.9,7,36.31,32.01,48.34,116.66,20.53505896,0,0,20.53505896,34.76785927,53.57066532,48.98633884,137.3248634
1211,6/21/17 18:32,6/21/17 18:33,4.3,2.67,7,4.3,2.67,7,4.3,2.67,7,36.52,34.16,48.12,118.8,20.53505896,0,0,20.53505896,34.76785927,33.39025969,48.98633884,117.1444578
1212,6/21/17 18:34,6/21/17 18:35,4.3,2.9,7,4.3,2.9,7,4.3,2.9,7,36.52,35.23,49.09,120.84,20.53505896,0,0,20.53505896,34.76785927,35.70054301,48.98633884,119.4547411
1213,6/21/17 18:37,6/21/17 18:38,4.3,2.7,7,4.3,2.7,7,4.3,2.7,7,36.52,35.88,48.34,120.74,20.53505896,0,0,20.53505896,34.76785927,33.69545305,48.98633884,117.4496512
1214,6/21/17 18:39,6/21/17 18:40,4.3,2.8,7,4.3,2.8,7,4.3,2.8,7,36.52,35.45,48.34,120.31,20.53505896,0,0,20.53505896,34.76785927,34.70433279,48.98633884,118.4585309
1215,6/21/17 18:45,6/21/17 19:24,4.3,3.797554015,7.728971319,4.3,3.1,7.1,4.3,4.3,8,36.32758621,45.61224138,49.64435897,131.5841866,20.53505896,0,0,20.53505896,34.76785927,44.13938488,50.21260818,129.1198523
1216,6/21/17 19:27,6/21/17 19:28,4.3,4.5,8,4.3,4.5,8,4.3,4.5,8,36.31,53.28,50.27,139.86,20.53505896,0,0,20.53505896,34.76785927,50.23822726,50.61452731,135.6206138
1217,6/21/17 19:29,6/21/17 19:30,4.3,4.6,8,4.3,4.6,8,4.3,4.6,8,36.31,53.28,50.055,139.645,20.53505896,0,0,20.53505896,34.76785927,51.07931348,50.61452731,136.4617001
1218,6/21/17 19:32,6/21/17 19:33,4.3,4.7,8,4.3,4.7,8,4.3,4.7,8,36.31,53.28,50.055,139.645,20.53505896,0,0,20.53505896,34.76785927,51.91481934,50.61452731,137.2972059
1219,6/21/17 19:35,6/21/17 19:36,4.3,4.8,8,4.3,4.8,8,4.3,4.8,8,36.31,53.28,49.2,138.79,20.53505896,0,0,20.53505896,34.76785927,52.74513867,50.61452731,138.1275253
1220,6/21/17 19:37,6/21/17 19:38,4.3,4.9,8,4.3,4.9,8,4.3,4.9,8,36.31,53.28,50.27,139.86,20.53505896,0,0,20.53505896,34.76785927,53.57066532,50.61452731,138.9530519
1221,6/21/17 19:40,6/21/17 19:41,4.3,5,8,4.3,5,8,4.3,5,8,36.31,53.28,49.845,139.435,20.53505896,0,0,20.53505896,34.76785927,54.39179312,50.61452731,139.7741797
1222,6/21/17 19:42,6/21/17 19:43,4.3,5.1,8,4.3,5.1,8,4.3,5.1,8,36.31,53.28,50.38,139.97,20.53505896,0,0,20.53505896,34.76785927,55.20891592,50.61452731,140.5913025
1223,6/21/17 19:47,6/21/17 19:48,4.3,5.2,8,4.3,5.2,8,4.3,5.2,8,36.31,53.28,49.845,139.435,20.53505896,0,0,20.53505896,34.76785927,56.02242756,50.61452731,141.4048141
1224,6/21/17 19:59,6/21/17 20:00,4.3,5.4,8,4.3,5.4,8,4.3,5.4,8,36.31,54.14,50.595,141.045,20.53505896,0,0,20.53505896,34.76785927,57.64019273,50.61452731,143.0225793
1225,6/21/17 20:01,6/21/17 20:02,4.3,5.4,8,4.3,5.4,8,4.3,5.4,8,36.52,54.14,49.84,140.5,20.53505896,0,0,20.53505896,34.76785927,57.64019273,50.61452731,143.0225793
1226,6/21/17 20:02,6/21/17 20:03,4.3,5.4,8,4.3,5.4,8,4.3,5.4,8,36.31,54.14,49.41,139.86,20.53505896,0,0,20.53505896,34.76785927,57.64019273,50.61452731,143.0225793
1227,6/21/17 20:04,6/21/17 20:05,4.3,5.5,8,4.3,5.5,8,4.3,5.5,8,36.52,54.79,50.27,141.58,20.53505896,0,0,20.53505896,34.76785927,58.44523394,50.61452731,143.8276205
1228,6/21/17 20:05,6/21/17 20:06,4.3,5.5,8,4.3,5.5,8,4.3,5.5,8,36.31,54.79,50.06,141.16,20.53505896,0,0,20.53505896,34.76785927,58.44523394,50.61452731,143.8276205
1229,6/21/17 20:07,6/21/17 20:08,4.3,5.6,8,4.3,5.6,8,4.3,5.6,8,36.31,54.79,49.84,140.94,20.53505896,0,0,20.53505896,34.76785927,59.24823936,50.61452731,144.6306259
1230,6/21/17 20:10,6/21/17 20:11,4.3,5.7,8,4.3,5.7,8,4.3,5.7,8,36.09,54.79,49.2,140.08,20.53505896,0,0,20.53505896,34.76785927,60.04960282,50.61452731,145.4319894
1231,6/21/17 20:11,6/21/17 20:12,4.3,5.7,8,4.3,5.7,8,4.3,5.7,8,36.09,54.79,49.2,140.08,20.53505896,0,0,20.53505896,34.76785927,60.04960282,50.61452731,145.4319894
1232,6/21/17 20:13,6/21/17 20:14,4.3,5.7,8,4.3,5.7,8,4.3,5.7,8,36.31,54.79,49.63,140.73,20.53505896,0,0,20.53505896,34.76785927,60.04960282,50.61452731,145.4319894
1233,6/21/17 20:15,6/21/17 20:16,4.3,5.8,8,4.3,5.8,8,4.3,5.8,8,36.31,54.79,50.165,141.265,20.53505896,0,0,20.53505896,34.76785927,60.84971817,50.61452731,146.2321048
1234,6/21/17 20:17,6/21/17 20:18,4.3,5.9,8,4.3,5.9,8,4.3,5.9,8,36.31,54.79,50.06,141.16,20.53505896,0,0,20.53505896,34.76785927,61.64897925,50.61452731,147.0313658
1235,6/21/17 20:19,6/21/17 20:20,4.3,2.8,8,4.3,2.8,8,4.3,2.8,8,36.31,34.38,49.63,120.32,20.53505896,0,0,20.53505896,34.76785927,34.70433279,50.61452731,120.0867194
1236,6/21/17 20:21,6/21/17 20:22,4.3,2.8,8,4.3,2.8,8,4.3,2.8,8,36.31,34.16,48.77,119.24,20.53505896,0,0,20.53505896,34.76785927,34.70433279,50.61452731,120.0867194
1237,6/21/17 20:25,6/21/17 21:50,4.3,3.932124036,8,4.3,2.9,8,4.3,4.7,8,36.29222222,47.71294118,49.91719512,133.9223585,20.53505896,0,0,20.53505896,34.76785927,45.33696066,50.61452731,130.7193472
1238,6/21/17 21:50,6/21/17 22:05,4.3,5.076641571,8,4.3,5,8,4.3,5.3,8,36.47714286,52.62214286,49.72,138.8192857,20.53505896,0,0,20.53505896,34.76785927,55.01838661,50.61452731,140.4007732
1239,6/21/17 22:34,6/21/17 23:19,4.4,5.2,8,4.4,5.2,8,4.4,5.2,8,10.82068182,15.62045455,49.84,76.28113636,20.53505896,0,0,20.53505896,34.7887689,56.02242756,50.61452731,141.4257238
1240,6/21/17 23:19,6/21/17 23:48,0,0,0,0,0,0,0,0,0,0,0.170344828,12.89,13.06034483,20.53505896,0,0,20.53505896,0,0,0,0
1241,6/21/17 23:48,6/21/17 23:50,0,0,0,0,0,0,0,0,0,0,0,12.89,12.89,20.53505896,0,0,20.53505896,0,0,0,0
1242,6/21/17 23:51,6/21/17 23:56,0,0,0,0,0,0,0,0,0,0,0.25,12.89,13.14,20.53505896,0,0,20.53505896,0,0,0,0
1243,6/22/17 0:02,6/22/17 1:16,0.095982865,0.095982865,0.095982865,0,0,0,1.5,1.5,1.5,3.176081081,4.235675676,19.03,26.44175676,20.53505896,0,0,20.53505896,0,0,0,0
1244,6/22/17 1:44,6/22/17 1:48,2.7,4.7,5,2.7,4.7,5,2.7,4.7,5,29.38,53.445,44.90333333,127.7283333,20.53505896,0,0,20.53505896,28.59249545,51.91481934,43.29823142,123.8055462
1245,6/22/17 1:48,6/22/17 11:08,3.379913998,5.353324178,6.943150214,1.8,5,5.5,4.5,5.8,8,32.76529175,52.09671028,48.55996473,133.4219668,20.53505896,0,0,20.53505896,32.63435994,57.2636254,48.87824068,138.776226
1246,6/22/17 11:08,6/22/17 11:16,0,0,0,0,0,0,0,0,0,0,0,13.11,13.11,20.53505896,0,0,20.53505896,0,0,0,0
1247,6/22/17 11:16,6/22/17 12:42,0,0,0,0,0,0,0,0,0,0,0.064457831,13.11,13.17445783,20.53505896,0,0,20.53505896,0,0,0,0
1248,6/22/17 12:42,6/22/17 13:03,0,0,0,0,0,0,0,0,0,0,0.235238095,13.11,13.3452381,20.53505896,0,0,20.53505896,0,0,0,0
1249,6/22/17 13:08,6/22/17 13:10,0,0,0,0,0,0,0,0,0,0,0,13.11,13.11,20.53505896,0,0,20.53505896,0,0,0,0
1250,6/22/17 13:10,6/22/17 13:11,0,0,0,0,0,0,0,0,0,0,0,13.11,13.11,20.53505896,0,0,20.53505896,0,0,0,0
1251,6/22/17 13:12,6/22/17 13:13,0,0,0,0,0,0,0,0,0,0,0,13.11,13.11,20.53505896,0,0,20.53505896,0,0,0,0
1252,6/22/17 13:13,6/22/17 13:26,0,0,0,0,0,0,0,0,0,4.098461538,5.584615385,13.194,22.87707692,20.53505896,0,0,20.53505896,0,0,0,0
1253,6/22/17 13:28,6/22/17 13:29,1,1,1,1,1,1,1,1,1,10.74,15.47,13.11,39.32,20.53505896,0,0,20.53505896,7.762947864,14.22442937,9.511151287,31.49852852
1254,6/22/17 13:30,6/22/17 13:31,1,1,1,1,1,1,1,1,1,10.96,13.54,12.89,37.39,20.53505896,0,0,20.53505896,7.762947864,14.22442937,9.511151287,31.49852852
1255,6/22/17 13:32,6/22/17 13:33,1,1,1,1,1,1,1,1,1,10.96,13.75,12.89,37.6,20.53505896,0,0,20.53505896,7.762947864,14.22442937,9.511151287,31.49852852
1256,6/22/17 13:34,6/22/17 13:35,0,0,0,0,0,0,0,0,0,21.7,25.35,22.34,69.39,20.53505896,0,0,20.53505896,0,0,0,0
1257,6/22/17 13:36,6/22/17 13:37,2,2,2,2,2,2,2,2,2,22.13,25.78,21.27,69.18,20.53505896,0,0,20.53505896,21.98348874,26.24546579,21.89177442,70.12072895
1258,6/22/17 13:37,6/22/17 13:38,2,2,2,2,2,2,2,2,2,21.91,29.65,22.34,73.9,20.53505896,0,0,20.53505896,21.98348874,26.24546579,21.89177442,70.12072895
1259,6/22/17 13:39,6/22/17 13:40,2,2,2,2,2,2,2,2,2,21.91,25.78,22.13,69.82,20.53505896,0,0,20.53505896,21.98348874,26.24546579,21.89177442,70.12072895
1260,6/22/17 13:42,6/22/17 13:44,2,2,2,2,2,2,2,2,2,21.7,26.21,22.34,70.25,20.53505896,0,0,20.53505896,21.98348874,26.24546579,21.89177442,70.12072895
1261,6/22/17 13:44,6/22/17 13:45,2.5,3,3,2.5,3,3,2.5,3,3,26.86,36.09,32.23,95.18,20.53505896,0,0,20.53505896,26.96786097,36.68447756,31.34783017,95.00016871
1262,6/22/17 13:46,6/22/17 13:47,2.5,3,3,2.5,3,3,2.5,3,3,26.43,36.74,31.58,94.75,20.53505896,0,0,20.53505896,26.96786097,36.68447756,31.34783017,95.00016871
1263,6/22/17 13:48,6/22/17 13:49,3,4,4,3,4,4,3,4,4,30.72,46.41,38.89,116.02,20.53505896,0,0,20.53505896,30.65143797,45.93530617,38.33231651,114.9190607
1264,6/22/17 13:49,6/22/17 13:50,3,4,4,3,4,4,3,4,4,30.94,45.76,38.46,115.16,20.53505896,0,0,20.53505896,30.65143797,45.93530617,38.33231651,114.9190607
1265,6/22/17 13:50,6/22/17 13:52,3,4,4,3,4,4,3,4,4,30.94,45.98,39.1,116.02,20.53505896,0,0,20.53505896,30.65143797,45.93530617,38.33231651,114.9190607
1266,6/22/17 13:52,6/22/17 13:53,3,4,4,3,4,4,3,4,4,30.72,46.62,39.1,116.44,20.53505896,0,0,20.53505896,30.65143797,45.93530617,38.33231651,114.9190607
1267,6/22/17 13:59,6/22/17 14:06,3,4,4,3,4,4,3,4,4,32.52375,48.85,42.93,124.30375,20.53505896,0,0,20.53505896,30.65143797,45.93530617,38.33231651,114.9190607
1268,6/22/17 14:16,6/22/17 15:42,3.094985261,3.943845981,7.269120627,1.43,2.46,6.3,4.8,6.3,7.5,29.77952381,43.53785714,49.71390244,123.0312834,20.53505896,0,0,20.53505896,31.21138809,45.44055966,49.47053872,126.1224865
1269,6/22/17 15:42,6/22/17 16:45,3.499254003,3.99601345,7.50693771,2.46,3.95,7.5,3.94,4,7.7,32.94145161,45.34983871,49.57540984,127.8667002,20.53505896,0,0,20.53505896,33.11874752,45.90026599,49.86572244,128.8847359
1270,6/22/17 16:46,6/22/17 17:18,3,4.1,7.971781713,3,4.1,7.8,3,4.1,8.1,30.50806452,46.2315625,50.08964286,126.8292699,20.53505896,0,0,20.53505896,30.65143797,46.81020186,50.57354381,128.0351836
1271,6/22/17 17:26,6/22/17 17:27,3,4.1,8.2,3,4.1,8.2,3,4.1,8.2,30.51,45.98,50.49,126.98,20.53505896,0,0,20.53505896,30.65143797,46.81020186,50.90087952,128.3625194
1272,6/22/17 17:36,6/22/17 19:02,3,4.095234781,8.3,3,3.5,8.3,3,4.9,8.3,30.52532468,45.40746988,50.56428571,126.4970803,20.53505896,0,0,20.53505896,30.65143797,46.76868558,51.04208943,128.462213
1273,6/22/17 19:02,6/22/17 19:29,2.9,3.8,8.3,2.9,3.8,8.3,2.9,3.8,8.3,29.22535714,44.00407407,49.78041667,123.0098479,20.53505896,0,0,20.53505896,30.01459327,44.16129071,51.04208943,125.2179734
1274,6/22/17 19:30,6/22/17 19:40,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,28.23888889,44.04444444,48.90888889,121.1922222,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1275,6/22/17 19:49,6/22/17 20:50,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,23.89870968,34.57283333,43.62532258,102.0968656,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1276,6/22/17 21:01,6/22/17 21:01,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,25.78,39.32,42.97,108.07,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1277,6/22/17 21:01,6/22/17 21:14,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,26.84133333,40.86266667,41.79727273,109.5012727,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1278,6/22/17 21:14,6/22/17 21:24,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,26.76333333,40.37111111,42.84,109.9744444,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1279,6/22/17 21:27,6/22/17 21:39,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.38538462,41.16615385,42.68461538,111.2361538,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1280,6/22/17 21:40,6/22/17 21:58,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.33409091,41.79636364,41.63111111,110.7615657,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1281,6/22/17 22:00,6/22/17 22:19,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.28315789,41.34611111,42.96789474,111.5971637,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1282,6/22/17 22:22,6/22/17 22:33,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,26.43,39.32,42.41416667,108.1641667,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1283,6/22/17 22:38,6/22/17 22:56,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.285,40.7675,42.43526316,110.4877632,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1284,6/22/17 22:58,6/22/17 23:10,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.071,41.187,41.10333333,109.3613333,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1285,6/22/17 23:19,6/22/17 23:24,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.74666667,41.49666667,38.46,107.7033333,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1286,6/22/17 23:30,6/22/17 23:35,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.57923077,41.28230769,43.18,112.0415385,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1287,6/22/17 23:38,6/22/17 23:43,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,26.43,38.46,40.285,105.175,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1288,6/22/17 23:45,6/22/17 23:50,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.5,41.25,43.054,111.804,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1289,6/22/17 23:52,6/22/17 23:58,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.71,42.14,42.97,112.82,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1290,6/23/17 0:00,6/23/17 0:07,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,26.468,41.378,42.60142857,110.4474286,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1291,6/23/17 0:10,6/23/17 0:16,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.34,41.2225,42.97,111.5325,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1292,6/23/17 0:19,6/23/17 0:25,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.1525,39.96142857,42.64333333,109.7572619,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1293,6/23/17 0:26,6/23/17 0:32,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.886,41.25,43.5025,112.6385,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1294,6/23/17 0:33,6/23/17 0:39,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,26.43,39.1,41.166,106.696,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1295,6/23/17 0:40,6/23/17 0:46,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.626,41.25,43.142,112.018,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1296,6/23/17 0:47,6/23/17 0:53,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.71,40.875,43.18,111.765,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1297,6/23/17 0:54,6/23/17 1:00,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,27.16142857,40.33,41.29,108.7814286,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
1298,6/23/17 1:01,6/23/17 1:07,2.7,3.9,7.5,2.7,3.9,7.5,2.7,3.9,7.5,26.642,42.492,42.97,112.104,20.53505896,0,0,20.53505896,28.59249545,45.05246707,49.85456789,123.4995304
